,sname,location,url,type,membership,website,nature
899,东营职业学院, 山东,http://college.gaokao.com/school/1270/, 综合, 山东省教育厅, www.dyxy.net, 高职专科
900,山东服装职业, 山东,http://college.gaokao.com/school/1271/, 综合, 山东省教育厅, www.sdfzxy.com, 高职专科
901,民办安徽明星, 安徽,http://college.gaokao.com/school/1219/, 综合, ——, ——, 高职专科
902,池州职业技术, 安徽,http://college.gaokao.com/school/1220/, 工科, 安徽省教育厅, www.czgz.cn, 高职专科
903,滁州职业技术, 安徽,http://college.gaokao.com/school/1221/, 工科, 安徽省教育厅, www.czc.net.cn, 高职专科
904,宣城职业技术, 安徽,http://college.gaokao.com/school/1222/, 工科, 安徽省教育厅, www.xcvtc.edu.cn, 高职专科
905,民办安徽外国, 安徽,http://college.gaokao.com/school/1223/, 语言, ——, www.aflu.com.cn/, 高职专科
906,巢湖职业技术, 安徽,http://college.gaokao.com/school/1224/, 工科, 安徽省教育厅, www1.chzy.org, 高职专科
907,福建船政交通, 福建,http://college.gaokao.com/school/1225/, 工科, 福建省教育厅, www.fjcpc.edu.cn, 高职专科
908,福州职业技术, 福建,http://college.gaokao.com/school/1226/, 综合, 福建省教育厅, www.fvti.cn, 高职专科
909,福州英华职业, 福建,http://college.gaokao.com/school/1227/, 语言, 福建省教育厅, www.fzacc.com.cn, 高职专科
910,厦门华夏职业, 福建,http://college.gaokao.com/school/1228/, 综合, 福建省教育厅, http://www.hxxy.edu.cn, 高职专科
911,漳州职业技术, 福建,http://college.gaokao.com/school/1230/, 工科, 福建省教育厅, www.fjzzy.org, 高职专科
912,泉州华光职业, 福建,http://college.gaokao.com/school/1231/, 综合, 福建省教育厅, www.hgu.cn, 高职专科
913,福建信息职业, 福建,http://college.gaokao.com/school/1232/, 工科, 福建省教育厅, www.mitu.cn, 高职专科
914,福建水利电力, 福建,http://college.gaokao.com/school/1233/, 工科, 福建省教育厅, ——, 高职专科
915,福建电力职业, 福建,http://college.gaokao.com/school/1234/, 工科, 福建省教育厅, www.fjdy.net, 高职专科
916,福建林业职业, 福建,http://college.gaokao.com/school/1235/, 林业, 福建省教育厅, www.fjlzy.com, 高职专科
917,福建农业职业, 福建,http://college.gaokao.com/school/1236/, 农业, 福建省教育厅, www.fjny.com, 高职专科
918,厦门海洋职业, 福建,http://college.gaokao.com/school/1237/, 农业, 福建省教育厅, www.xmoc.cn, 高职专科
919,九江职业技术, 江西,http://college.gaokao.com/school/1238/, 综合, 江西省教育厅, www.jvtc.jx.cn, 高职专科
920,江西工业职业, 江西,http://college.gaokao.com/school/1239/, 综合, 江西省教育厅, www.jxgzy.cn, 高职专科
921,江西司法警官, 江西,http://college.gaokao.com/school/1241/, 政法, 江西省教育厅, www.jxsfjy.cn, 高职专科
922,江西电力职业, 江西,http://college.gaokao.com/school/1242/, 工科, 江西省教育厅, www.dlzy.jx.sgcc.com.cn, 高职专科
923,江西旅游商贸, 江西,http://college.gaokao.com/school/1243/, 财经, 江西省教育厅, www.jxlsxy.com, 高职专科
924,江西机电职业, 江西,http://college.gaokao.com/school/1244/, 工科, 江西省教育厅, www.jxjdxy.com, 高职专科
925,江西陶瓷工艺, 江西,http://college.gaokao.com/school/1245/, 艺术, 江西省教育厅, http://www.jxgymy.com, 高职专科
926,江西环境工程, 江西,http://college.gaokao.com/school/1246/, 林业, 江西省教育厅, www.jxhjxy.com, 高职专科
927,江西信息应用, 江西,http://college.gaokao.com/school/1247/, 工科, 江西省教育厅, http://www.jxcia.com, 高职专科
928,江西工业工程, 江西,http://college.gaokao.com/school/1248/, 工科, 江西省教育厅, www.jxgcxy.net, 高职专科
929,江西交通职业, 江西,http://college.gaokao.com/school/1249/, 工科, 江西省教育厅, http://www.jxjtxy.com, 高职专科
930,江西艺术职业, 江西,http://college.gaokao.com/school/1250/, 艺术, 江西省教育厅, www.jxysedu.com, 高职专科
931,江西财经职业, 河南,http://college.gaokao.com/school/1251/, 财经, 江西省教育厅, www.jxvc.jx.cn, 高职专科
932,江西应用技术, 江西,http://college.gaokao.com/school/1252/, 工科, 江西省教育厅, http://www.jxyyxy.com/xy, 高职专科
933,鹰潭职业技术, 江西,http://college.gaokao.com/school/1253/, 综合, 江西省教育厅, www.jxytxy.com.cn, 高职专科
934,江西现代职业, 江西,http://college.gaokao.com/school/1254/, 工科, 江西省教育厅, www.jxxdxy.com, 高职专科
935,山东商业职业, 山东,http://college.gaokao.com/school/1255/, 财经, 山东省教育厅, www.sict.edu.cn, 高职专科
936,日照职业技术, 山东,http://college.gaokao.com/school/1257/, 综合, 山东省教育厅, www.gotorzu.cn, 高职专科
937,山东水利职业, 山东,http://college.gaokao.com/school/1258/, 工科, 山东省教育厅, www.sdwrp.com, 高职专科
938,济南铁道职业, 山东,http://college.gaokao.com/school/1259/, 工科, ——, www.jnrp.edu.cn, 高职专科
939,莱芜职业技术, 山东,http://college.gaokao.com/school/1260/, 综合, 山东省教育厅, www.lwvc.edu.cn, 高职专科
940,威海职业学院, 山东,http://college.gaokao.com/school/1261/, 综合, 山东省教育厅, www.weihaicollege.com, 高职专科
941,青岛职业技术, 山东,http://college.gaokao.com/school/1262/, 综合, 山东省教育厅, www.qtc.edu.cn, 高职专科
942,聊城职业技术, 山东,http://college.gaokao.com/school/1263/, 综合, 山东省教育厅, www.lctvu.sd.cn, 高职专科
943,济宁职业技术, 山东,http://college.gaokao.com/school/1264/, 综合, 山东省教育厅, ——, 高职专科
944,山东劳动职业, 山东,http://college.gaokao.com/school/1265/, 工科, 山东省教育厅, www.sdlvtc.cn, 高职专科
945,曲阜远东职业, 山东,http://college.gaokao.com/school/1266/, 综合, 山东省教育厅, ——, 高职专科
946,烟台职业学院, 山东,http://college.gaokao.com/school/1267/, 综合, 山东省教育厅, www.ytvc.com.cn, 高职专科
947,滨州职业学院, 山东,http://college.gaokao.com/school/1268/, 综合, 山东省教育厅, www.bzpt.edu.cn, 高职专科
948,潍坊职业学院, 山东,http://college.gaokao.com/school/1269/, 综合, 山东省教育厅, www.sdwfvc.cn, 高职专科
949,东营职业学院, 山东,http://college.gaokao.com/school/1270/, 综合, 山东省教育厅, www.dyxy.net, 高职专科
950,山东服装职业, 山东,http://college.gaokao.com/school/1271/, 综合, 山东省教育厅, www.sdfzxy.com, 高职专科
951,德州科技职业, 山东,http://college.gaokao.com/school/1272/, 综合, 山东省教育厅, www.sddzkj.com, 高职专科
952,山东力明科技, 山东,http://college.gaokao.com/school/1274/, 综合, 山东省教育厅, www.6789.com.cn, 高职专科
953,山东畜牧兽医, 山东,http://college.gaokao.com/school/1275/, 农业, 山东省教育厅, http://www.sdmyxy.cn/, 高职专科
954,山东圣翰财贸, 山东,http://college.gaokao.com/school/1276/, 综合, 山东省教育厅, www.suu.com.cn, 高职专科
955,淄博职业学院, 山东,http://college.gaokao.com/school/1277/, 综合, 山东省教育厅, www.zbvc.cn, 高职专科
956,山东交通职业, 山东,http://college.gaokao.com/school/1278/, 工科, 山东省教育厅, www.sdjtzyxy.com, 高职专科
957,山东信息职业, 山东,http://college.gaokao.com/school/1279/, 工科, 山东省教育厅, http://www.sdcit.cn, 高职专科
958,山东外贸职业, 山东,http://college.gaokao.com/school/1280/, 财经, 山东省教育厅, www.sdwm.cnwww.sdwm.edu.cn, 高职专科
959,青岛酒店管理, 山东,http://college.gaokao.com/school/1281/, 财经, 山东省教育厅, www.qchm.edu.cn, 高职专科
960,山东大王职业, 山东,http://college.gaokao.com/school/1283/, 综合, 山东省教育厅, www.dwcollege.net, 高职专科
961,青岛飞洋职业, 山东,http://college.gaokao.com/school/1284/, 综合, 山东省教育厅, www.feiyangcollege.com, 高职专科
962,淄博科技职业, 山东,http://college.gaokao.com/school/1285/, 综合, ——, www.zbvc.cn, 高职专科
963,河南职业技术, 河南,http://college.gaokao.com/school/1286/, 工科, 河南省教育厅, www.hnzj.edu.cn, 高职专科
964,漯河职业技术, 河南,http://college.gaokao.com/school/1287/, 工科, 河南省教育厅, www.lhvtc.edu.cn, 高职专科
965,黄河水利职业, 河南,http://college.gaokao.com/school/1288/, 工科, 河南省教育厅, ——, 高职专科
966,三门峡职业技, 河南,http://college.gaokao.com/school/1289/, 工科, 河南省教育厅, www.smxpt.cn, 高职专科
967,郑州铁路职业, 河南,http://college.gaokao.com/school/1290/, 工科, 河南省教育厅, www.zzrvtc.edu.cn, 高职专科
968,濮阳职业技术, 河南,http://college.gaokao.com/school/1291/, 工科, 河南省教育厅, www.pyvtc.cn, 高职专科
969,许昌职业技术, 河南,http://college.gaokao.com/school/1292/, 工科, 河南省教育厅, www.xcitc.edu.cn, 高职专科
970,鹤壁职业技术, 河南,http://college.gaokao.com/school/1293/, 工科, 河南省教育厅, www.hbzy.edu.cn, 高职专科
971,商丘职业技术, 河南,http://college.gaokao.com/school/1294/, 财经, 河南省教育厅, www.sqzy.com.cn, 高职专科
972,河南工业职业, 河南,http://college.gaokao.com/school/1295/, 工科, 河南省教育厅, www.hnpi.cn, 高职专科
973,河南司法警官, 河南,http://college.gaokao.com/school/1296/, 政法, 河南省教育厅, http://www.hnsfjy.net, 高职专科
974,平顶山工业职, 河南,http://college.gaokao.com/school/1297/, 工科, 河南省教育厅, www.pzxy.edu.cn, 高职专科
975,济源职业技术, 河南,http://college.gaokao.com/school/1300/, 工科, 河南省教育厅, www.jyvtc.com, 高职专科
976,周口职业技术, 河南,http://college.gaokao.com/school/1301/, 工科, 河南省教育厅, ——, 高职专科
977,武汉职业技术, 湖北,http://college.gaokao.com/school/1302/, 工科, 湖北省教育厅, www.wtc.edu.cn, 高职专科
978,武汉船舶职业, 湖北,http://college.gaokao.com/school/1303/, 工科, 湖北省教育厅, www.wspc.edu.cn, 高职专科
979,长江职业学院, 湖北,http://college.gaokao.com/school/1304/, 工科, 湖北省教育厅, www.cjxy.edu.cn, 高职专科
980,黄冈职业技术, 湖北,http://college.gaokao.com/school/1305/, 工科, 湖北省教育厅, www.hgpu.edu.cn, 高职专科
981,十堰职业技术, 湖北,http://college.gaokao.com/school/1306/, 工科, 湖北省教育厅, www.syzy.com.cn, 高职专科
982,襄樊职业技术, 湖北,http://college.gaokao.com/school/1307/, 工科, 湖北省教育厅, http://www.hbxytc.com, 高职专科
983,恩施职业技术, 湖北,http://college.gaokao.com/school/1308/, 工科, 湖北省教育厅, www.eszy.edu.cn, 高职专科
984,湖北交通职业, 湖北,http://college.gaokao.com/school/1309/, 工科, 湖北省教育厅, www.hbctc.edu.cn, 高职专科
985,湖北轻工职业, 湖北,http://college.gaokao.com/school/1310/, 工科, 湖北省教育厅, www.hbliti.com, 高职专科
986,仙桃职业学院, 湖北,http://college.gaokao.com/school/1311/, 工科, 湖北省教育厅, www.hbxtzy.com, 高职专科
987,荆州职业技术, 湖北,http://college.gaokao.com/school/1312/, 工科, 湖北省教育厅, http://www.jzit.net.cn, 高职专科
988,武汉工程职业, 湖北,http://college.gaokao.com/school/1313/, 工科, 湖北省教育厅, www.wgxy.net, 高职专科
989,武汉航海职业, 湖北,http://college.gaokao.com/school/1314/, 工科, 湖北省教育厅, www.whhhxy.com, 高职专科
990,武汉电力职业, 湖北,http://college.gaokao.com/school/1315/, 工科, 湖北省教育厅, www.whetc.hb.sgcc.com.cn, 高职专科
991,湖北城市建设, 湖北,http://college.gaokao.com/school/1316/, 工科, 湖北省教育厅, www.ucvc.net, 高职专科
992,湖北水利水电, 湖北,http://college.gaokao.com/school/1317/, 工科, 湖北省教育厅, ——, 高职专科
993,武汉外语外事, 湖北,http://college.gaokao.com/school/1318/, 工科, 湖北省教育厅, www.whflfa.com, 高职专科
994,武汉商贸职业, 湖北,http://college.gaokao.com/school/1319/, 财经, 湖北省教育厅, www.whicu.com, 高职专科
995,武汉科技职业, 湖北,http://college.gaokao.com/school/1320/, 工科, 湖北省教育厅, http://www.whkjzy.cn, 高职专科
996,武汉信息传播, 湖北,http://college.gaokao.com/school/1321/, 工科, 湖北省教育厅, www.whinfo.cn, 高职专科
997,湖北开放职业, 湖北,http://college.gaokao.com/school/1322/, 工科, 湖北省教育厅, http://www.hbou.cn/, 高职专科
998,武汉警官职业, 湖北,http://college.gaokao.com/school/1323/, 政法, 湖北省教育厅, www.whpa.cn, 高职专科
999,随州职业技术, 湖北,http://college.gaokao.com/school/1324/, 工科, 湖北省教育厅, www.szvtc.cn, 高职专科
1000,长沙民政职业, 湖南,http://college.gaokao.com/school/1325/, 工科, 湖南省教育厅, www.csmzxy.com, 高职专科
1001,江西环境工程, 江西,http://college.gaokao.com/school/1246/, 林业, 江西省教育厅, www.jxhjxy.com, 高职专科
1002,江西信息应用, 江西,http://college.gaokao.com/school/1247/, 工科, 江西省教育厅, http://www.jxcia.com, 高职专科
1003,江西工业工程, 江西,http://college.gaokao.com/school/1248/, 工科, 江西省教育厅, www.jxgcxy.net, 高职专科
1004,江西交通职业, 江西,http://college.gaokao.com/school/1249/, 工科, 江西省教育厅, http://www.jxjtxy.com, 高职专科
1005,江西艺术职业, 江西,http://college.gaokao.com/school/1250/, 艺术, 江西省教育厅, www.jxysedu.com, 高职专科
1006,江西财经职业, 河南,http://college.gaokao.com/school/1251/, 财经, 江西省教育厅, www.jxvc.jx.cn, 高职专科
1007,江西应用技术, 江西,http://college.gaokao.com/school/1252/, 工科, 江西省教育厅, http://www.jxyyxy.com/xy, 高职专科
1008,鹰潭职业技术, 江西,http://college.gaokao.com/school/1253/, 综合, 江西省教育厅, www.jxytxy.com.cn, 高职专科
1009,江西现代职业, 江西,http://college.gaokao.com/school/1254/, 工科, 江西省教育厅, www.jxxdxy.com, 高职专科
1010,山东商业职业, 山东,http://college.gaokao.com/school/1255/, 财经, 山东省教育厅, www.sict.edu.cn, 高职专科
1011,日照职业技术, 山东,http://college.gaokao.com/school/1257/, 综合, 山东省教育厅, www.gotorzu.cn, 高职专科
1012,山东水利职业, 山东,http://college.gaokao.com/school/1258/, 工科, 山东省教育厅, www.sdwrp.com, 高职专科
1013,济南铁道职业, 山东,http://college.gaokao.com/school/1259/, 工科, ——, www.jnrp.edu.cn, 高职专科
1014,莱芜职业技术, 山东,http://college.gaokao.com/school/1260/, 综合, 山东省教育厅, www.lwvc.edu.cn, 高职专科
1015,威海职业学院, 山东,http://college.gaokao.com/school/1261/, 综合, 山东省教育厅, www.weihaicollege.com, 高职专科
1016,青岛职业技术, 山东,http://college.gaokao.com/school/1262/, 综合, 山东省教育厅, www.qtc.edu.cn, 高职专科
1017,聊城职业技术, 山东,http://college.gaokao.com/school/1263/, 综合, 山东省教育厅, www.lctvu.sd.cn, 高职专科
1018,济宁职业技术, 山东,http://college.gaokao.com/school/1264/, 综合, 山东省教育厅, ——, 高职专科
1019,山东劳动职业, 山东,http://college.gaokao.com/school/1265/, 工科, 山东省教育厅, www.sdlvtc.cn, 高职专科
1020,曲阜远东职业, 山东,http://college.gaokao.com/school/1266/, 综合, 山东省教育厅, ——, 高职专科
1021,烟台职业学院, 山东,http://college.gaokao.com/school/1267/, 综合, 山东省教育厅, www.ytvc.com.cn, 高职专科
1022,滨州职业学院, 山东,http://college.gaokao.com/school/1268/, 综合, 山东省教育厅, www.bzpt.edu.cn, 高职专科
1023,潍坊职业学院, 山东,http://college.gaokao.com/school/1269/, 综合, 山东省教育厅, www.sdwfvc.cn, 高职专科
